75510,0.001421,0.004404,0.006275,0.003552,0.01286,0.006155,-0.0233,-0.014202,-0.002013,0.022084,-0.007771,0.015042,0.011145,0.015322,-0.009067,0.011597,-0.0144,0.005937,-0.00182,0.006333,-0.009281,0.005367,-0.029553,0.000721,-0.039902,0.024512,0.015406,-0.022387,-0.005461,0.000848,-0.0186,-0.011203,-0.003449,0.028981,0.004875,0.00089,0.002117,0.005999,-0.034182,0.012326,-0.014817,0.024479,0.031766,-0.006207,0.01548,0.005599,0.003333,0.004638,-0.006814,0.008018,0.00447,0.005613,-0.020752,-0.005822,-0.018941,-0.024608,0.001006,0.018854,-0.036633,0.001111
20482,0.002495,-0.003134,-0.005733,0.003441,-0.006673,-0.003545,-0.004494,0.001881,0.004694,-0.002149,0.00618,-0.001024,0.013415,0.001747,-0.008076,0.001758,-0.007665,0.008376,-0.005168,0.00501,0.001015,0.009683,-0.003471,0.012373,-0.002082,0.009707,0.002785,-0.006899,-0.018044,0.030412,-0.014802,0.01145,0.011411,0.002843,0.000531,-0.000974,0.016661,8.7e-05,-0.003835,0.053373,0.02658,-0.008496,-0.018769,-0.000166,-0.003993,0.035828,0.003789,0.005221,0.001119,0.012371,0.010959,-0.001638,-0.006093,-0.014382,-0.018898,-0.003982,-0.01428,0.013079,-0.006537,-0.014805
11308,0.008527,0.001345,0.012857,0.020273,-0.01597,0.003586,0.002821,-0.00525,0.005655,-0.001499,0.0107,-0.014487,0.003958,0.008823,-0.017306,-0.000947,0.006065,0.006782,0.013473,-0.000554,0.005727,0.007348,-0.037929,-0.010993,-0.031813,-0.011085,0.022418,-0.017228,-0.001793,0.000998,-0.018541,-0.010766,-0.003901,0.003504,0.005546,-0.009397,0.005981,0.010455,-0.015419,0.012776,-0.020346,0.006854,0.009901,-0.003881,0.004921,0.013059,0.005438,-0.004407,-0.002012,0.014113,0.007753,-0.008286,-0.002785,0.012767,-0.013,0.010377,-0.001778,0.003364,-0.010649,-0.02352
66093,0.004174,0.00762,0.004813,0.010606,0.003385,0.039474,0.021097,-0.024476,0.010427,-0.014834,0.000982,-0.009483,-0.02212,-0.007427,-0.013265,-0.021027,0.012324,-0.002087,-0.00488,-0.00035,-0.001752,0.009477,0.023644,-0.006114,0.019481,0.002682,-0.01237,-0.005169,-0.004157,-0.00487,0.023768,-0.004097,-0.007542,0.000345,-0.004489,0.003469,0.006222,0.021986,-0.020504,-0.011668,-0.005903,0.000699,-0.003839,-0.001051,0.013329,0.001385,-0.005531,-0.005214,-0.002446,0.004904,0.003834,0.005903,0.020711,-0.011498,-0.007869,0.011035,-0.004775,0.006854,-0.025528,-0.025847
90215,-0.018104,-0.085229,0.000861,0.02213,0.008147,0.000703,-0.031993,0.010654,-0.002243,-0.00517,-0.005062,0.015762,0.010285,0.006684,-0.004221,0.020753,-0.016179,-0.007255,-0.005049,-0.009704,-0.00027,0.000585,-0.009976,0.005492,-0.024242,0.008466,0.018626,-0.017069,-0.012509,0.012342,-0.011825,-0.01141,0.016984,0.030818,-0.005684,0.016204,0.000664,0.001505,-0.006541,0.007652,-0.00415,0.012857,0.025125,0.002647,0.013457,0.003824,0.000167,-0.009333,8.5e-05,0.019094,-0.003606,0.034197,-0.003741,-0.002625,-0.001822,-0.022753,-0.022038,0.020497,-0.039049,-0.063095
50876,-0.000618,-0.002748,-0.007233,0.030116,-0.006938,0.012753,0.058272,0.018987,-0.005963,-0.013309,0.060287,0.027594,0.003371,-0.007125,-0.015286,-0.012205,-0.007438,0.007131,-0.00096,0.00048,0.002581,0.010957,-0.019782,0.004955,-0.012025,0.009189,0.003498,0.117361,-0.0384,0.037472,0.006415,0.021854,0.040415,0.014006,0.005416,0.01873,0.030125,0.001742,-0.02421,0.012285,-0.010232,-0.023225,-0.027469,-0.003037,0.02366,0.000744,0.019825,-0.019731,0.013286,-0.004697,0.02325,-0.007381,0.003402,-0.025865,-0.000994,-0.001195,0.00897,0.010075,-0.003423,0.00525
14541,0.003097,0.027673,-0.000779,0.038753,-0.027015,0.008594,-0.012017,0.032176,-0.009641,-0.032558,-0.000783,-0.007609,-0.003157,-0.013799,-0.012616,-0.020095,0.015766,-0.004201,-0.005039,-0.003416,0.00851,-0.010313,0.003079,0.027033,0.032184,0.004677,0.009532,0.005709,0.018996,-0.000964,0.024021,-0.035606,0.026279,0.009205,-0.035332,-0.003043,-0.009048,-0.016942,-0.012981,0.009297,-0.042912,0.014202,0.007522,0.021824,0.00045,0.002921,0.024871,-0.005684,0.01715,-0.005404,0.00576,0.020205,0.029958,-0.009591,0.008421,0.027036,0.012603,0.036937,-0.009292,-0.02296
93002,0.007446,-0.002076,-0.009734,0.029715,0.022372,0.005987,-0.016981,-0.014848,-0.010292,0.014736,0.015202,0.016361,0.002824,0.028303,-0.013071,0.00984,-0.01764,0.014102,0.000973,-0.006576,0.013495,0.006945,-0.028846,0.006773,-0.006167,0.042143,0.005075,0.000269,0.008143,0.00405,0.001906,-0.013759,0.0301,0.005683,0.010695,-0.003856,-0.000495,-0.001979,-0.041326,0.015831,-0.002745,0.036049,0.021725,-0.024514,0.011694,-0.009817,0.014356,0.004083,-0.00965,0.017743,0.016576,0.005778,-0.013596,0.001617,0.013864,-0.027757,-0.009363,0.01903,-0.049326,0.027802
13721,-0.005164,0.009131,-0.002381,0.024251,-0.013423,0.017479,0.0091,-0.010859,-0.010699,-0.020124,-0.013244,0.017701,0.002389,-0.004195,-0.007085,-0.008774,0.004669,-0.000194,0.00184,0.012083,0.005444,0.017859,-0.016239,0.010341,-0.008638,0.010703,0.005248,0.016314,0.006971,0.024321,0.004269,-0.009944,0.01502,0.003922,-0.012076,-0.003595,-0.003247,-0.015385,-0.055239,0.013815,-0.016601,-0.001756,0.011437,0.033633,0.014773,0.001843,-0.017383,-0.013478,-0.012808,-0.002883,0.006651,-0.002298,0.020058,-0.002164,-0.0099,0.019522,-0.007379,0.022772,-0.012513,0.00382
10104,0.017672,0.005788,0.003216,0.011642,-0.002668,-0.012876,0.011858,-0.004186,0.018998,0.002475,0.018104,0.014872,0.013221,0.022795,-0.008915,0.010391,0.002302,-0.005207,-0.001385,-0.00632,-0.000931,0.004503,-0.014531,-0.012392,-0.002382,0.007991,0.004915,-0.005522,-0.009678,-0.005767,-0.007412,0.002922,-0.007931,0.004405,-0.005686,-0.013887,0.008946,0.014778,0.012136,-0.021263,-0.012904,0.017872,0.013982,-0.003207,0.01898,0.003946,-0.007704,0.008873,-0.006282,-0.009009,0.006061,-0.014902,-0.000805,-0.000322,-0.015144,0.05431,0.000776,0.003101,0.009274,-0.012098
76076,0.012087,0.008039,0.005013,0.006121,-0.000676,0.000451,0.007212,-0.008279,0.0,-0.001805,0.01085,0.0,0.002236,0.013833,-0.012324,-0.004234,-0.007049,0.003718,0.008532,-0.006233,-0.003584,0.00607,-0.009609,0.000455,0.00955,0.012613,0.002224,0.006658,0.00948,-0.009391,-0.00463,0.006202,-0.005283,0.003319,-0.005073,-0.007537,0.005807,0.005108,0.009722,-0.007877,-0.016762,0.018394,0.009471,-0.001309,0.032336,0.017566,0.017887,-0.008991,-0.025979,0.007197,-0.006095,-0.016494,-0.00559,0.001946,-0.014243,-0.005473,0.001761,0.005054,-0.00481,-0.01428
21936,0.028713,0.03527,-0.017402,0.006236,0.022558,0.031758,-0.016682,-0.002867,-0.014618,-0.046449,-0.012752,-0.022475,0.005021,-0.009203,-0.007962,-0.017121,0.019053,-0.004541,-0.012074,0.006247,-0.008367,0.001905,0.0,0.010323,-0.008604,0.005153,0.001889,0.017237,-0.015621,-0.008607,-0.002984,-0.001361,0.000817,-0.006262,-0.000548,0.001919,0.019973,0.000805,-0.028679,0.000276,0.001115,-0.002786,-0.022626,-0.004287,0.001435,0.00086,-0.002864,0.004308,-0.006577,-0.008923,0.008423,-0.000864,0.005765,-0.009458,-0.003472,-0.005226,-0.010216,-0.004718,0.002074,-0.009757
22752,0.01443,0.003433,-0.004644,0.006016,0.006956,0.00812,0.003486,-0.005751,-0.000361,-0.023988,0.001992,-0.008077,-0.000125,-0.003633,-0.003018,0.00164,0.004281,0.004764,0.003868,0.012057,-0.010194,0.015014,-0.010269,0.001729,0.015783,0.019908,-0.011783,0.023726,-0.022471,-0.009026,-0.002065,0.014726,-0.002279,-0.008775,-0.015523,-0.002464,0.002099,-0.011091,-0.039626,0.011029,-0.010909,0.003763,0.0053,-0.005786,-0.016684,-0.003025,-0.010026,0.0,-0.001999,-0.002003,0.003479,-0.01,0.017374,-0.001721,-0.014587,0.008343,-0.005205,0.000402,0.000671,-0.026803
13856,0.012758,-0.009927,0.005895,0.009692,-0.003291,0.001032,0.001168,-0.007001,0.002074,-0.005105,0.003744,0.000829,0.00566,0.008373,-0.010413,-0.009491,0.002708,0.004501,0.012753,0.003471,-0.000746,0.006721,-0.027175,0.00298,-0.012232,-0.003218,0.012003,-0.014496,-0.004645,0.008202,-0.005821,-0.00261,0.004739,-0.005139,-0.01217,-0.007306,0.011473,0.011557,-0.026516,0.008331,-0.018823,0.003002,0.010221,-0.002602,0.012027,0.009164,-0.003973,-0.005698,-0.01361,-0.019826,-0.00815,0.00381,0.000595,0.006768,-0.021127,-0.003924,0.005985,-0.005197,-0.015823,-0.006231
62092,0.013162,0.016536,-0.003529,-0.005407,-0.003645,0.002305,-0.026583,0.015952,0.005654,-0.00857,0.008242,-0.028005,0.015619,0.003742,-0.008143,0.005012,-0.014746,-0.000545,0.005763,0.004623,-0.002441,0.008771,0.012968,0.012505,0.015679,0.031162,0.023924,0.00205,-0.028402,0.005895,-0.009567,0.012538,0.008427,0.016674,-0.006746,0.004372,0.00822,-0.021202,-0.049918,0.029017,0.026628,0.01132,0.005936,-0.035311,-0.02251,0.007363,0.006497,-0.013031,-0.009033,0.018912,0.027892,-0.015261,-0.003239,-0.01938,-0.020336,-0.032536,-0.009649,-0.004686,-0.011365,-0.003079
57665,0.005494,0.001034,0.010179,0.003687,0.011371,0.002667,-0.002372,-0.008718,-0.001236,-0.008224,0.022821,-0.007533,0.015614,-0.022918,0.049097,-0.010901,-0.004844,-0.001129,0.005861,-0.006038,7.1e-05,-0.000777,-0.009684,0.008066,0.00793,0.018265,0.009659,0.004783,-0.013601,-0.013857,-0.012164,-0.004105,-0.010304,0.025346,-0.008333,-0.015959,-0.012917,-0.017812,-0.0302,0.02824,-0.008388,0.01587,0.02859,-0.006877,0.014427,0.031857,-0.011715,-0.011296,0.004725,0.007581,-0.009893,-0.002885,0.016089,0.007639,-0.021159,-0.037671,-0.003951,-0.003526,-0.000811,-0.003578
